ETC_20150317_000001	Kepa
ETC_20161005_025667	Protect me while I remove the boundary stones!
ETC_20161005_025668	Successfully protected Agailla Flurry{nl}Move to the next area
ETC_20161005_025669	Destroy all of the magic traps
ETC_20161005_025670	Rescue Demon Lord Hauberk by destroying all of the magic traps
ETC_20161005_025671	until all magic traps are destroyed
ETC_20161005_025672	You have rescued Hauberk
ETC_20161005_025673	Giving Demon Energy
ETC_20161005_025674	Defeat demons to give their energy to Hauberk
ETC_20161005_025675	Giving energy to Hauberk
ETC_20161005_025676	Hauberk has obtained enough energy{nl}Follow Hauberk
ETC_20161005_025677	Defeat Vhaldobas
ETC_20161005_025678	Defeat Vhaldobas
ETC_20161005_025679	You have defeated Vhaldobas{nl}Move to the central area
ETC_20161005_025680	Defeat the demons
ETC_20161005_025681	Protect Agailla Flurry so that she can finish the final ritual
ETC_20161005_025682	The demon are attacking!
ETC_20161005_025683	Talk to Agailla Flurry
ETC_20161005_025684	Defeat the Frost Lord
ETC_20161005_025685	You have defeated the Frost Lord
ETC_20161010_025686	Exchange for Instanced Dungeon Reset Voucher
ETC_20161014_025687	Destroy the summon scrolls within 8 minutes.{nl}Failure : Timeout, Incapable of Combat 
ETC_20161014_025688	Destroy the summon scrolls within 8 minutes!
ETC_20161014_025689	The mission starts in 30 seconds.
ETC_20161014_025690	Starting in 5 seconds.
ETC_20161014_025691	Break through the trap area within 40 seconds.{nl}Failure Condition: Out of time
ETC_20161014_025692	The mission will fail if you don't pass the trap area within 40 seconds!
ETC_20161014_025693	The mission starts in 5 seconds.
ETC_20161024_025694	Halloween Event
ETC_20161024_025695	Haunted Artist
ETC_20161024_025696	An item that will award you with the Haunted Artist title. Right-click to use and obtain the title.
ETC_20161024_025697	Halloween Demon Hunt
ETC_20161024_025698	Join the hunt
ETC_20161024_025699	Obtain rewards (played {COUNT} times)
ETC_20161024_025700	Obtain 3-time participation reward
ETC_20161024_025701	Obtain 30-time participation reward
ETC_20161024_025702	Starting in 30 seconds!
ETC_20161024_025703	Starting in 30 seconds!
ETC_20161024_025704	Enter through the center! 
ETC_20161024_025705	The demons are gathering in the middle!{nl}Defeat them all!
ETC_20161024_025706	Cerberus and Dullahan have appeared!
ETC_20161024_025707	The Necroventer has appeared!
ETC_20161107_025708	Failed parsing the info from laucher command line
ETC_20161107_025709	Failed to acquire machine code.
ETC_20161107_025710	Failed to acquire AID.
ETC_20161107_025711	Wrong product list DataMap.
ETC_20161107_025712	Wrong product info Data.
ETC_20161107_025713	Invalid class or name for the product registered on NISMS. The cash inven for the account is not displaying and the account have purchased an item wrongly registered on NISMS.
ETC_20161107_025714	A trouble at Embedded_Browser.
ETC_20161107_025715	Failed at obtaining the NISMS product list. Force shutdown. If not using Nexon Ingame function, set UseNISMS for serverconfig.xml NO. 
ETC_20161107_025716	Obtained wrong domainType value of world for NISMS.
ETC_20161107_025717	Trump Package
ETC_20161107_025718	Open One
ETC_20161107_025719	Open Ten
ETC_20161107_025720	This item cannot be equipped
ETC_20161107_025721	The item can be used {Cnt} at a time.
ETC_20161107_025722	The item is already registered on the sell list.
ETC_20161107_025723	Insufficient Medals.
ETC_20161107_025724	Recharging Nexon Cash can be done on the website.
ETC_20161107_025725	Giant
ETC_20161107_025726	The purchase limit for the product has been exceeded.
ETC_20161107_025727	The response time has been exceeded.{/}Try again later.
ETC_20161108_025728	Superior Urgent Repair Kit
ETC_20161108_025729	Recovers all durability of currently-equipped items.
ETC_20161108_025730	Kannushi
ETC_20161108_025731	This item cannot be enhanced.
ETC_20161108_025732	Items with 0 potential will be consumed if transcendence fails.{nl}Attempt transcendence?
ETC_20161108_025733	Equipment will not be destroyed when attempting enhancement with this anvil, but its enhancement stage can be reduced if the process fails. Attempt enhancement?
ETC_20161108_025734	Extracting a gem will cause its level to decrease. Monster gems and Lv 1 gems will be consumed when extracted. Are you sure you want to inster it?
ETC_20161108_025735	Repair Cost: {Price}{nl}Are you sure you want to repair?
ETC_20161108_025736	Identify
ETC_20161108_025737	Cannot use an unidentified item.
ETC_20161108_025738	Identify Successful!
ETC_20161108_025739	Identify Price: {Price}{nl}Are you sure you want to identify?
ETC_20161108_025740	Unidentified item.
ETC_20161108_025741	Rank reset has now started. Please wait while it is processed.
ETC_20161108_025742	Psychokinesis Property Attack
ETC_20161108_025743	Unable to use this item in its current state.
ETC_20161108_025744	Psychokinesis Property Attack
ETC_20161108_025745	Psychokinesis Property Resistance
ETC_20161108_025746	Unable to use while joined by a companion.
ETC_20161108_025747	Unregistered job. Please contact the management team.
ETC_20161112_025748	Instance One Entry Voucher (14 Days)
ETC_20161112_025749	Silver Commission for Shop Skills (%)
ETC_20161112_025750	Obtain Seed
ETC_20161112_025751	 {nl}Time left: {TIME} minutes.{nl}{nl}The prize will be ready to harvest after the time is up.
ETC_20161114_025752	Applies Token benefits to all your characters in the server for 3 days. Right-click to use. Remaining time can be checked in the Character Info window.{nl}[Token Benefits]{nl} - Able to learn attributes instantaneously{nl} - Reduced Market commission fee (30% {img white_right_arrow 16 16} 10%){nl} - Able to list up to 10 items on the Market{nl} - +3 increased character movement{nl} - +20% EXP from hunting monsters{nl} - Increased maximum buff count{nl} - Able to use Premium Gestures
ETC_20161114_025753	Applies Token benefits to all your characters in the server for 5 days. Right-click to use. Remaining time can be checked in the Character Info window.{nl}[Token Benefits]{nl} - Able to learn attributes instantaneously{nl} - Reduced Market commission fee (30% {img white_right_arrow 16 16} 10%){nl} - Able to list up to 10 items on the Market{nl} - +3 increased character movement{nl} - +20% EXP from hunting monsters{nl} - Increased maximum buff count{nl} - Able to use Premium Gestures
ETC_20161114_025754	Applies Token benefits to all your characters in the server for 7 days. Right-click to use. Remaining time can be checked in the Character Info window.{nl}[Token Benefits]{nl} - Able to learn attributes instantaneously{nl} - Reduced Market commission fee (30% {img white_right_arrow 16 16} 10%){nl} - Able to list up to 10 items on the Market{nl} - +3 increased character movement{nl} - +20% EXP from hunting monsters{nl} - Increased maximum buff count{nl} - Able to use Premium Gestures
ETC_20161114_025755	Applies Token benefits to all your characters in the server for 15 days. Right-click to use. Remaining time can be checked in the Character Info window.{nl}[Token Benefits]{nl} - Able to learn attributes instantaneously{nl} - Reduced Market commission fee (30% {img white_right_arrow 16 16} 10%){nl} - Able to list up to 10 items on the Market{nl} - +3 increased character movement{nl} - +20% EXP from hunting monsters{nl} - Increased maximum buff count{nl} - Able to use Premium Gestures
ETC_20161114_025756	Market sales silver payment delay: 48 hours.
ETC_20161114_025757	Market sales silver payment delay: 48 hours. (Token)
ETC_20161114_025758	Instance One Entry Voucher (14 Days)
ETC_20161121_025759	Former Fantasy Library
ETC_20161121_025760	  +1 entry for Dungeons & Mercenary missions
ETC_20161121_025761	Daily instanced dungeon entry limit exceeded.
ETC_20161121_025762	Auto Match with Party
ETC_20161121_025763	Waiting for party members.
ETC_20161121_025764	Cancelled auto matching with party members.
ETC_20161121_025765	{MEMBER} is currently queuing for auto matching at {INDUN}. To join, go to the corresponding NPC and select 'Auto Match w/ Party'.
ETC_20161121_025766	Cannot leave while queuing for party entry.
ETC_20161121_025767	Auto matching in progress
ETC_20161121_025768	Auto matching completed.
ETC_20161121_025769	Can be used while auto matching.
ETC_20161121_025770	Do you wish to enter?
ETC_20161121_025771	Queue for auto matching with current party members.
ETC_20161121_025772	Message sent to {MEMBER}.
ETC_20161130_025773	Demon Lord Diena
ETC_20161130_025774	Escarot
ETC_20161130_025775	Kugheri Balzermancer
ETC_20161130_025776	Demo Demon Lord Diena
ETC_20161130_025777	Rocksodon Companion Box
ETC_20161130_025778	What's unique about Nuo is that they are subordinates of the Demon King Kartas. Although Kartas possesses a brutal and unexpected personality, it is so incredible that Nuo who is under the control of Kartas possesses the power and the number for the ones who know well about the circumstances in the demons. 
ETC_20161130_025779	Black Gargoyle
ETC_20161130_025780	Candle Logger
ETC_20161130_025781	Porahound
ETC_20161130_025782	Vel's Chariot
ETC_20161130_025783	Velnipper
ETC_20161130_025784	Jezebel
ETC_20161130_025785	Pbeta
ETC_20161130_025786	Ignas
ETC_20161130_025787	Quavaad
ETC_20161130_025788	Wooden Centurion
ETC_20161130_025789	x4 EXP Tome (1 Day)
ETC_20161130_025790	Select an item to be appraised.
ETC_20161130_025791	Can only be used in Rank {Rank}.
ETC_20161130_025792	Cannot be used in Rank 1.
ETC_20161130_025793	You already own this voice pack.
ETC_20161130_025794	Giving Tree
ETC_20161130_025795	Advanced Gem Abrasive (14 Days)
ETC_20161130_025796	EXP Tome (14 Days)
ETC_20161130_025797	Jumbo Dumpling (14 Days)
ETC_20161214_025798	Convent Scriptorium Mission
ETC_20161214_025799	Narcon Prison
ETC_20161214_025800	Natarh Watchtower
ETC_20161214_025801	Tatenye Prison
ETC_20161214_025802	Demonic Prison
ETC_20161214_025803	Neighport Church East Building
ETC_20161214_025804	Deymantas turned into a Blue Riteris.{nl}Defeat it.
ETC_20161214_025805	Deymantas
ETC_20161214_025806	My warning should have been heard...
ETC_20161214_025807	Do you really think you can disobey Gesti and live?
ETC_20161214_025808	Upon using the purification gem, a group of Leaf Bugs has appeared.
ETC_20161214_025809	Upon setting the Spell Crystal, a Yellow Gazing Golem has appeared.
ETC_20161214_025810	Spell Crystal
ETC_20161214_025811	A Gazing Golem has appeared.
ETC_20161214_025812	A group of Gosarus has appeared.
ETC_20161214_025813	Upon touching the flower, a sweet scent fills the air as a group of Gosarus appear.
ETC_20161214_025814	A group of monsters appeared as you were trying to read the old diary!
ETC_20161214_025815	An unknown voice is heard!
ETC_20161214_025816	Upon activating the suspicious device, nearby spirits start to appear.
ETC_20161214_025817	Defeat the Froster Lord!
ETC_20161214_025818	Yudejan Altar
ETC_20161214_025819	Cerberus, the demon coveting the treaty that Kupole Lenja talked about, has appeared.{nl}Defeat Cerberus.
ETC_20161214_025820	A Grim Reaper has appeared, surrounded by a strong evil aura.{nl}Defeat the Grim Reaper.
ETC_20161214_025821	The evil energy is dissipating.
ETC_20161214_025822	A title given to CBT1 participants.
ETC_20161214_025823	A title given to people who have met 100 NPCs.
ETC_20161214_025824	Title awarded to users selected during the event.
ETC_20161214_025825	Discovered all of the treasure chests.
ETC_20161214_025826	Reach Rank 8 by the Wings of Vaivora.
ETC_20161214_025827	A title that is awarded to the Swordsman that stood at the pinnacle of the Team Battle League.
ETC_20161214_025828	A title that is awarded to the Wizard that stood at the pinnacle of the Team Battle League.
ETC_20161214_025829	A title that is awarded to the Archer that stood at the pinnacle of the Team Battle League.
ETC_20161214_025830	A title that is awarded to the Cleric that stood at the pinnacle of the Team Battle League.
ETC_20161214_025831	The title is awarded to those who have won in the Fan Art Fest.
ETC_20161214_025832	Complete main story quest of Tiltas Valley.
ETC_20161214_025833	Complete main story quest of Tenants' Farm.
ETC_20161214_025834	Complete main story quest of Escanciu Village.
ETC_20161214_025835	Complete main story quest of Saknis Plains.
ETC_20161214_025836	Complete main story quest of Sunset Flag Forest.
ETC_20161214_025837	Complete main story quest of Shaton Reservoir.
ETC_20161214_025838	True Companion
ETC_20161214_025839	This title is given to players who have completed the My Precious Friend quest line.
ETC_20161214_025840	Shinobi Seeker
ETC_20161214_025841	This title is given to players who have completed the A Request from the Shinobi Master quest line.
ETC_20161214_025842	Maker of History
ETC_20161214_025843	This title is given to players who have completed the Notable Grave Robbers and Adventurers quest line.
ETC_20161214_025844	Novaha Mourner
ETC_20161214_025845	This title is given to players who have completed the Remembering the Victims quest line.
ETC_20161214_025846	Disciple of the Great Problem-Solver
ETC_20161214_025847	A title given to disciples of the Great Problem-Solver
ETC_20161214_025848	Empty
ETC_20161214_025849	It's empty.
ETC_20161214_025850	It's coated with Jugrinas' special solution.
ETC_20161214_025851	Enhance Evil Energy
ETC_20161214_025852	Became stronger through the demon sacrifice.
ETC_20161214_025853	Concentrate Evil Energy
ETC_20161214_025854	The influence of Auka Altar has disappeared. The leader's stamina is recovered.
ETC_20161214_025855	Consolidate Evil Energy
ETC_20161214_025856	The influence of Malda Altar has disappeared. The evil energy is looking for its prey.
ETC_20161214_025857	Plateau Wind
ETC_20161214_025858	A wind created by the plateau shamans. 
ETC_20161214_025859	Execute Petrification
ETC_20161214_025860	The petrification curse is accumulating!
ETC_20161214_025861	Petrification Curse
ETC_20161214_025862	You were caught in the petrifying curse. You won't be able to move much for a few moments.
ETC_20161214_025863	Change Petrification Detector
ETC_20161214_025864	Petrification Detector Color Changing
ETC_20161214_025865	Summon Party Members
ETC_20161214_025866	Summon all player characters in the map to you every 50 seconds. If the character in question is within the range of 50, the summon doesn't happen.
ETC_20161214_025867	PR Notice : Join the Kedora Merchant Alliance!{nl}Benefit Effect : Temporary increase in attack and magic attack!
ETC_20161214_025868	Curse of the Red Waters
ETC_20161214_025869	Be careful! It looks like the energy is escaping!{nl}Stop moving to keep the stamina from decreasing!{nl}Moving zones or logging out will also make the curse disappear.
