ITEM_20150317_000001	Empty_helmet
ITEM_20180629_018965	The Plague Doctor Master's cure for mental illness.{nl}The effectiveness of the cure has not yet been tested and its potency is known to reduce over time. 
ITEM_20180629_018966	Empty Glass Bottle
ITEM_20180629_018967	Empty glass bottle. Collect the Glowing Blue Sand by using this item in places around Igti Coast.
ITEM_20180629_018968	Full Glass Bottle
ITEM_20180629_018969	A glass bottle full of Glowing Blue Sand.
ITEM_20180629_018970	Mental Illness Cure
ITEM_20180629_018971	A cure for mental illness bottled in a special vessel made by the Chronomancer Master. There is a subdued glow radiating from the vessel.
ITEM_20180629_018972	Blessed Cure for Mental Illness
ITEM_20180629_018973	The cure for mental illness blessed by the Priest Master. It is quietly glowing.
ITEM_20180629_018974	Old Flute
ITEM_20180629_018975	A flute for training given by the Pied Piper Master.{nl}Use the flute in Branginti Hill on Altar Way.{nl}Cooldown time 3 seconds.
ITEM_20180716_018976	[Event] Elixir of HP Recovery
ITEM_20180716_018977	Instantly restores 50% of your maximum HP. Additionally restores the other 50% of HP every 2 seconds over 11 seconds.{nl}Right-click to use. Cooldown of 20 seconds.
ITEM_20180716_018978	[Event] Elixir of SP Recovery
ITEM_20180716_018979	Instantly restores 50% of your maximum SP. Additionally restores the other 50% of SP every 2 seconds over 11 seconds.{nl}Right-click to use. Cooldown of 20 seconds.
ITEM_20180716_018980	Lv 350 Berthas Weapon Selection Box (14 Days)
ITEM_20180716_018981	Select one Lv 350 Berthas weapon. Right-click to use.{nl}You cannot change your item once chosen.
ITEM_20180716_018982	Miracle Seeds (14 Days)
ITEM_20180730_018983	A costume granted to top-ranked players in Team Battle League. Use to change your appearance.{nl}The costume will be deleted at the end of the TBL season.
ITEM_20180730_018984	Romantic Sailor Costume (Male)
ITEM_20180730_018985	With a fashionable twist on traditional sailor garments, this costume is sure to attract your summer crush. Use to change your appearance.
ITEM_20180730_018986	Romantic Sailor Costume (Female)
ITEM_20180730_018987	Marine Beachwear Costume (Male)
ITEM_20180730_018988	A classy beachwear outfit with navy blue and gold accents giving it a modern nautical vibe. Use to change your appearance.
ITEM_20180730_018989	Marine Beachwear Costume (Female)
ITEM_20180730_018990	Summer Beachwear Costume (Male)
ITEM_20180730_018991	Turn heads at the beach with this funky sailor-inspired costume. Use to change your appearance.
ITEM_20180730_018992	Summer Beachwear Costume (Female)
ITEM_20180730_018993	Romantic Sailor Whale Costume (Male)
ITEM_20180730_018994	Sailor whale tubes can be romantic too, and this costume is about to prove just that. Use to change your appearance.
ITEM_20180730_018995	Romantic Sailor Whale Costume (Female)
ITEM_20180730_018996	Marine Beachwear Whale Costume (Male)
ITEM_20180730_018997	Look classy and put-together at the beach with this sailor swimsuit and tube combo. Use to change your appearance.
ITEM_20180730_018998	Marine Beachwear Whale Costume (Female)
ITEM_20180730_018999	Summer Beachwear Whale Costume (Male)
ITEM_20180730_019000	Don't listen to people who say your outfit is silly. They don't know what whale tube beachwear is all about. Use to change your appearance.
ITEM_20180730_019001	Summer Beachwear Whale Costume (Female)
ITEM_20180730_019002	Marine Beret
ITEM_20180730_019003	This hat is a symbol of those who protect the sea.
ITEM_20180730_019004	Sailor Beret
ITEM_20180730_019005	This hat is a symbol of those who protect the sea. Except this one is made of paper.
ITEM_20180730_019006	Blue Anchor
ITEM_20180730_019007	This mini anchor is modeled after the real anchors used in ships. It possesses outstanding staying power.
ITEM_20180730_019008	Marine Stripe Glasses
ITEM_20180730_019009	If you love the sea and your vision could use a little help, try these novelty frames!
ITEM_20180730_019010	Romantic Marine Scarf
ITEM_20180730_019011	This hairband is adorned with a golden ship handle.
ITEM_20180730_019012	Lighthouse
ITEM_20180730_019013	Make sure all ships arrive at their ports in safety by wearing this useful lighthouse on your head.
ITEM_20180730_019014	Marine Pistol
ITEM_20180730_019015	Pistol [Appearance]
ITEM_20180730_019016	This item can only be used to change the appearance of another.{nl}Does not consume Silver when used as appearance material.{nl}Can be exchanged for Medals at the Exchange Shop.
ITEM_20180730_019017	Marine Musket
ITEM_20180730_019018	Musket [Appearance]
ITEM_20180730_019019	Marine Rod
ITEM_20180730_019020	Rod [Appearance]
ITEM_20180730_019021	Marine Staff
ITEM_20180730_019022	Staff [Appearance]
ITEM_20180730_019023	Instead of smoke, this pipe blows out fun bubbles.{nl}Cooldown 3 sec.
ITEM_20180730_019024	Telescope
ITEM_20180730_019025	A telescope lets you see things that are far away.{nl}Cooldown 3 sec.
ITEM_20180730_019026	Lighthouse Flashlight
ITEM_20180730_019027	A toy flashlight made in the image of a lighthouse.{nl}Cooldown 60 sec.
ITEM_20180730_019028	Little Whale Pistol
ITEM_20180730_019029	Marine Tube
ITEM_20180730_019030	A trusted sailor is never far away from a lifesaving tube.{nl}Can be exchanged for Medals at the Exchange Shop.
ITEM_20180730_019031	Marine Surfboard
ITEM_20180730_019032	Surfing is the truest form of admiration for the sea.
ITEM_20180730_019033	Lapping Waves
ITEM_20180730_019034	Let the Blessing of the Sea fall upon you and endow your every step with the movement of the waves.{nl}Can be exchanged for Medals at the Exchange Shop.
ITEM_20180730_019035	Marine Special Popup Book
ITEM_20180730_019036	Use to open a popup book. Reuse to close the popup book. After 10 seconds the popup book will automatically disappear.{nl}Can be exchanged for medals in Exchange Shop.
ITEM_20180730_019037	BBQ Prawn Skewers
ITEM_20180730_019038	Fresh barbecued prawns topped with a few drops of lemon. Yum! Restores HP +500 and SP +500 every 10 sec for 1 hour. Can be used once per day until the end of the event.
ITEM_20180730_019039	Blue Lemonade
ITEM_20180730_019040	Tangy and sweet, perfect for a summer afternoon. Increases movement speed +2 for 1 hour. Can be used once per day until the end of the event.
ITEM_20180730_019041	Fresh Coconut Water
ITEM_20180730_019042	Powerful thirst-quencher for hot summer days. Increases Looting Chance +300 for 1 hour. Can be used once per day until the end of the event.
ITEM_20180730_019043	Magic Ice
ITEM_20180730_019044	Exchange it for delicious summer treats at Klaipeda's Beach Bar. Will be automatically deleted at the end of the event.
ITEM_20180730_019045	[Beach Bar] BBQ Prawn Skewers
ITEM_20180730_019046	Fresh barbecued prawns topped with a few drops of lemon. Yum! Restores HP +500 and SP +500 every 10 sec for 30 minutes. Use inside city maps only. Will be automatically deleted at the end of the event.
ITEM_20180730_019047	[Beach Bar] Blue Lemonade
ITEM_20180730_019048	Tangy and sweet, perfect for a summer afternoon. Increases movement speed +2 for 30 minutes. Use inside city maps only. Will be automatically deleted at the end of the event.
ITEM_20180730_019049	[Beach Bar] Fresh Coconut Water
ITEM_20180730_019050	Powerful thirst-quencher for hot summer days. Increases Looting Chance +300 for 30 minutes. Use inside city maps only. Will be automatically deleted at the end of the event.
ITEM_20180730_019051	Braised Fish
ITEM_20180730_019052	A hearty meal for those who love the sea. Use to obtain Attribute Points +100. Will be automatically deleted at the end of the event.
ITEM_20180730_019053	Prawn Gratin
ITEM_20180730_019054	Beautiful things happen when you combine seafood with cream and a dash of fresh herbs. Use to obtain Attribute Points +500. Will be automatically deleted at the end of the event.
ITEM_20180730_019055	Use to receive a random item from the rewards list.{nl}Will be deleted when the event period ends.
ITEM_20180730_019056	Fireworks
ITEM_20180730_019057	Grants movement speed +2, AoE attack ratio +1 and EXP gains +25% for 30 minutes. Will be automatically deleted at the end of the event.
ITEM_20180809_019058	Red Hair Bow
ITEM_20180809_019059	Big Red Hair Bow
ITEM_20180809_019060	Shining Silver Ichor Extraction Kit
ITEM_20180827_019061	Astral Tower Hero Armband
ITEM_20180827_019062	An armband given to Astral Tower event participants.
ITEM_20180827_019063	Zvaigzde Sword
ITEM_20180827_019064	This piece of equipment disappeared along with Nicopolis at the time of the experiment. Then, with the influence of Medzio Diena, it somehow found its way back into our world. It is said to have reappeared near the Starlit Lake because of the magic rituals Pbeta executed in order to defeat Solcomm there. 
ITEM_20180827_019065	Berthas Zvaigzde Sword
ITEM_20180827_019066	Primus Zvaigzde Sword
ITEM_20180827_019067	One of the reasons why the Owyn family is active in the region of Nicopolis is the strange reappearance of old weapons that were thought to have vanished along with the city. After studying the returned weapons, Owynia Dilben sought the help of the Bullet Marker Master to produce new copies of the equipment. Curiously, however, until they gain a proper owner, the newly-created weapons seem to disappear and reappear at random times.
ITEM_20180827_019068	Zvaigzde Two-handed Sword
ITEM_20180827_019069	Berthas Zvaigzde Two-handed Sword
ITEM_20180827_019070	Primus Zvaigzde Two-handed Sword
ITEM_20180827_019071	One of the reasons why the Owyn family is active in the region of Nicopolis is the strange reappearance of old weapons that were thought to have vanished along with the city. After studying the returned weapons, Owynia Dilben sought the help of the Bullet Marker Master to produce new copies of the equipment. Curiously, however, until they gain a proper owner, the newly-created weapons seem to disappear and reappear at random times. 
ITEM_20180827_019072	Zvaigzde Rod
ITEM_20180827_019073	 - Grants 5% chance per attack of applying additional Fire property damage equal to 16% of your minimum magic attack every second for 10 seconds.
ITEM_20180827_019074	Berthas Zvaigzde Rod
ITEM_20180827_019075	Primus Zvaigzde Rod
ITEM_20180827_019076	Zvaigzde Bow
ITEM_20180827_019077	Berthas Zvaigzde Bow
ITEM_20180827_019078	Primus Zvaigzde Bow
ITEM_20180827_019079	Zvaigzde Crossbow
ITEM_20180827_019080	Berthas Zvaigzde Crossbow
ITEM_20180827_019081	Primus Zvaigzde Crossbow
ITEM_20180827_019082	Zvaigzde Mace
ITEM_20180827_019083	Berthas Zvaigzde Mace
ITEM_20180827_019084	Primus Zvaigzde Mace
ITEM_20180827_019085	Zvaigzde Two-handed Mace
ITEM_20180827_019086	Berthas Zvaigzde Two-handed Mace
ITEM_20180827_019087	Primus Zvaigzde Two-handed Mace
ITEM_20180827_019088	Zvaigzde Shield
ITEM_20180827_019089	 - Final Block Rate {img green_up_arrow 16 16}2.75%
ITEM_20180827_019090	 - Final Block Rate {img green_up_arrow 16 16}1%{nl}- 1% chance to regenerate 40 HP every second for 5 seconds when taking damage
ITEM_20180827_019091	Berthas Zvaigzde Shield
ITEM_20180827_019092	Primus Zvaigzde Shield
ITEM_20180827_019093	Zvaigzde Spear
ITEM_20180827_019094	Berthas Zvaigzde Spear
ITEM_20180827_019095	Primus Zvaigzde Spear
ITEM_20180827_019096	Zvaigzde Pike
ITEM_20180827_019097	Berthas Zvaigzde Pike
ITEM_20180827_019098	Primus Zvaigzde Pike
ITEM_20180827_019099	Zvaigzde Dagger
ITEM_20180827_019100	Berthas Zvaigzde Dagger
ITEM_20180827_019101	Primus Zvaigzde Dagger
ITEM_20180827_019102	Zvaigzde Staff
ITEM_20180827_019103	Berthas Zvaigzde Staff
ITEM_20180827_019104	Primus Zvaigzde Staff
ITEM_20180827_019105	Zvaigzde Pistol
ITEM_20180827_019106	Berthas Zvaigzde Pistol
ITEM_20180827_019107	Primus Zvaigzde Pistol
ITEM_20180827_019108	Zvaigzde Rapier
ITEM_20180827_019109	Berthas Zvaigzde Rapier
ITEM_20180827_019110	Primus Zvaigzde Rapier
ITEM_20180827_019111	Zvaigzde Cannon
ITEM_20180827_019112	Berthas Zvaigzde Cannon
ITEM_20180827_019113	Primus Zvaigzde Cannon
ITEM_20180827_019114	Zvaigzde Musket
ITEM_20180827_019115	Berthas Zvaigzde Musket
ITEM_20180827_019116	Primus Zvaigzde Musket
ITEM_20180827_019117	Planeta Robe
ITEM_20180827_019118	Among the old Nicopolis items that have reappeared after Medzio Diena, many are weapons, but armor items are relatively rare. There is no telling where the people who wore these items disappeared to, but some seem to have left behind their clothing.
ITEM_20180827_019119	Ukas Leather Armor
ITEM_20180827_019120	Among the old Nicopolis items that have reappeared after Medzio Diena, many are weapons, but armor items are relatively rare. There is no telling where the people who wore these items disappeared to, but some seem to have left behind their clothing. 
ITEM_20180827_019121	Galaktikos Plate Armor
ITEM_20180827_019122	Berthas Planeta Robe
ITEM_20180827_019123	Berthas Ukas Leather Armor
ITEM_20180827_019124	Berthas Galaktikos Plate Armor
ITEM_20180827_019125	Primus Planeta Robe
ITEM_20180827_019126	Primus Ukas Leather Armor
ITEM_20180827_019127	Primus Galaktikos Plate Armor
ITEM_20180827_019128	Planeta Pants
ITEM_20180827_019129	Ukas Leather Pants
ITEM_20180827_019130	Galaktikos Plate Pants
ITEM_20180827_019131	Berthas Planeta Pants
ITEM_20180827_019132	Berthas Ukas Leather Pants
ITEM_20180827_019133	Berthas Galaktikos Plate Pants
ITEM_20180827_019134	Primus Planeta Pants
ITEM_20180827_019135	Primus Ukas Leather Pants
ITEM_20180827_019136	Primus Galaktikos Plate Pants
ITEM_20180827_019137	Planeta Boots
ITEM_20180827_019138	Ukas Leather Boots
ITEM_20180827_019139	Galaktikos Greaves
ITEM_20180827_019140	Sausis Leather Boots
ITEM_20180827_019141	Berthas Planeta Boots
ITEM_20180827_019142	Berthas Ukas Leather Boots
ITEM_20180827_019143	Berthas Galaktikos Greaves
ITEM_20180827_019144	Primus Planeta Boots
ITEM_20180827_019145	Primus Ukas Leather Boots
ITEM_20180827_019146	Primus Galaktikos Greaves
ITEM_20180827_019147	Planeta Gloves
ITEM_20180827_019148	Ukas Leather Gloves
ITEM_20180827_019149	Galaktikos Gauntlets
ITEM_20180827_019150	Berthas Planeta Gloves
